,Country Code,Year,Country Name,"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)"
207,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
208,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
209,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
210,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
211,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
212,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
213,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
214,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
215,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
216,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
217,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
218,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
219,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
220,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
221,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
222,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
223,AFG,2007,Afghanistan,27100536.0,2.493842299,59.375,133.092,27.0,3057655.0,78.16999054,0.559947547,7.268972908999999,51.5
224,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
225,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
226,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
227,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
228,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
229,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
230,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
231,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
232,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
233,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
234,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
235,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
236,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
237,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
238,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
239,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
240,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
241,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
242,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
243,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
244,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
245,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
246,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
247,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
248,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
249,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
250,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
251,AFG,2008,Afghanistan,27722276.0,2.268277145,59.93,126.633,24.5,2833116.0,75.40338898,0.627799798,6.827596655,50.1
252,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
253,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
254,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
255,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
256,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
257,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
258,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
259,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
260,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
261,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
262,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
263,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
264,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
265,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
266,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
267,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
268,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
269,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
270,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
271,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
272,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
273,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
274,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
275,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
276,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
277,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
278,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
279,AFG,2009,Afghanistan,28394813.0,2.397020991,60.484,120.174,22.9,2887114.0,72.77924347,0.531903515,6.4435805739999985,48.6
280,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
281,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
282,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
283,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
284,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
285,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
286,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
287,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
288,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
289,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
290,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
291,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
292,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
293,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
294,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
295,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
296,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
297,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
298,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
299,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
300,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
301,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
302,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
303,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
304,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
305,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
306,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
307,AFG,2010,Afghanistan,29185507.0,2.74657628,61.028,113.715,22.1,3054699.0,78.9966507,0.469157333,6.039311292000001,47.2
308,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
309,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
310,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
311,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
312,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
313,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
314,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
315,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
316,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
317,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
318,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
319,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
320,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
321,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
322,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
323,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
324,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
325,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
326,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
327,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
328,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
329,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
330,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
331,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
332,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
333,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
334,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
335,AFG,2011,Afghanistan,30117413.0,3.143125903,61.553,107.256,22.2,2664423.0,73.25517273,0.47999979,5.520806394,45.8
336,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
337,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
338,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
339,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
340,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
341,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
342,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
343,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
344,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
345,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
346,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
347,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
348,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
349,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
350,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
351,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
352,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
353,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
354,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
355,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
356,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
357,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
358,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
359,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
360,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
361,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
362,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
363,AFG,2012,Afghanistan,31161376.0,3.4075869739999995,62.054,100.797,23.2,2586132.0,74.48620605,0.342887058,5.023027195,44.4
364,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
365,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
366,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
367,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
368,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
369,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
370,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
371,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
372,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
373,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
374,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
375,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
376,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
377,AFG,2013,Afghanistan,32269589.0,3.494589049,62.525,94.429,25.0,2556483.0,72.04786682,0.443358114,4.538151173999999,43.0
