,Country Code,Year,Country Name,Completeness Of Death Registration With Cause-Of-Death Information (%),Completeness Of Birth Registration (%),"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),International Migrant Stock (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Out-Of-Pocket Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),People Using Safely Managed Drinking Water Services (% Of Population),Demand For Family Planning Satisfied By Modern Methods (% Of Married Women With Demand For Family Planning),"Mortality Rate, Neonatal (Per 1,000 Live Births)","Mortality From Cvd, Cancer, Diabetes Or Crd Between Exact Ages 30 And 70 (%)","Mortality Rate, Under-5 (Per 1,000 Live Births)"
4160,PAK,2015,Pakistan,,,199426964.0,2.087629055,66.577,39.8832,20.8,1.920846061,297886.0,68.69910431,66.17925763,0.740020536,0.61499831,35.75463258,,45.2,24.8,76.1
4161,PAK,2015,Pakistan,,,199426964.0,2.087629055,66.577,39.8832,20.8,1.920846061,297886.0,68.69910431,66.17925763,0.740020536,0.61499831,35.75463258,,45.2,24.8,76.1
4162,PAK,2015,Pakistan,,,199426964.0,2.087629055,66.577,39.8832,20.8,1.920846061,297886.0,68.69910431,66.17925763,0.740020536,0.61499831,35.75463258,,45.2,24.8,76.1
4163,PAK,2015,Pakistan,,,199426964.0,2.087629055,66.577,39.8832,20.8,1.920846061,297886.0,68.69910431,66.17925763,0.740020536,0.61499831,35.75463258,,45.2,24.8,76.1
4164,PAK,2016,Pakistan,,,203627284.0,2.084320949,66.77,39.3426,20.6,,105421.0,69.43090057,63.12653422,0.820467155,0.56488114,35.53562139,,44.2,24.7,73.8
4165,PAK,2016,Pakistan,,,203627284.0,2.084320949,66.77,39.3426,20.6,,105421.0,69.43090057,63.12653422,0.820467155,0.56488114,35.53562139,,44.2,24.7,73.8
4166,PAK,2016,Pakistan,,,203627284.0,2.084320949,66.77,39.3426,20.6,,105421.0,69.43090057,63.12653422,0.820467155,0.56488114,35.53562139,,44.2,24.7,73.8
4167,PAK,2016,Pakistan,,,203627284.0,2.084320949,66.77,39.3426,20.6,,105421.0,69.43090057,63.12653422,0.820467155,0.56488114,35.53562139,,44.2,24.7,73.8
4168,PAK,2016,Pakistan,,,203627284.0,2.084320949,66.77,39.3426,20.6,,105421.0,69.43090057,63.12653422,0.820467155,0.56488114,35.53562139,,44.2,24.7,73.8
4169,PAK,2017,Pakistan,,,207896686.0,2.074997082,66.947,38.802,20.3,,128916.0,66.67253113,60.2368772,0.915535353,0.545877816,35.31434653,,43.2,,71.6
4170,PAK,2017,Pakistan,,,207896686.0,2.074997082,66.947,38.802,20.3,,128916.0,66.67253113,60.2368772,0.915535353,0.545877816,35.31434653,,43.2,,71.6
4171,PAK,2017,Pakistan,,,207896686.0,2.074997082,66.947,38.802,20.3,,128916.0,66.67253113,60.2368772,0.915535353,0.545877816,35.31434653,,43.2,,71.6
4172,PAK,2017,Pakistan,,,207896686.0,2.074997082,66.947,38.802,20.3,,128916.0,66.67253113,60.2368772,0.915535353,0.545877816,35.31434653,,43.2,,71.6
4173,PAK,2017,Pakistan,,,207896686.0,2.074997082,66.947,38.802,20.3,,128916.0,66.67253113,60.2368772,0.915535353,0.545877816,35.31434653,,43.2,,71.6
4174,PAK,2018,Pakistan,,42.2,212215030.0,2.05587987,67.11399999999999,38.2106,,,132249.0,,,,,,48.6,42.2,,69.4
4175,PAK,2018,Pakistan,,42.2,212215030.0,2.05587987,67.11399999999999,38.2106,,,132249.0,,,,,,48.6,42.2,,69.4
4176,PAK,2018,Pakistan,,42.2,212215030.0,2.05587987,67.11399999999999,38.2106,,,132249.0,,,,,,48.6,42.2,,69.4
4177,PAK,2018,Pakistan,,42.2,212215030.0,2.05587987,67.11399999999999,38.2106,,,132249.0,,,,,,48.6,42.2,,69.4
4178,PAK,2018,Pakistan,,42.2,212215030.0,2.05587987,67.11399999999999,38.2106,,,132249.0,,,,,,48.6,42.2,,69.4
4179,PAK,2019,Pakistan,,,216565318.0,2.029214863,,,,,137190.0,,,,,,,41.2,,67.2
4180,PAK,2019,Pakistan,,,216565318.0,2.029214863,,,,,137190.0,,,,,,,41.2,,67.2
4181,PAK,2019,Pakistan,,,216565318.0,2.029214863,,,,,137190.0,,,,,,,41.2,,67.2
4182,PAK,2019,Pakistan,,,216565318.0,2.029214863,,,,,137190.0,,,,,,,41.2,,67.2
4183,PAK,2019,Pakistan,,,216565318.0,2.029214863,,,,,137190.0,,,,,,,41.2,,67.2
4184,PAN,2000,Panama,,,3030328.0,1.970629913,75.06,91.3934,27.7,2.7539404860000003,70.0,31.95827866,27.34977901,4.746358842,0.27834137800000003,,,15.2,15.0,25.9
4185,PAN,2001,Panama,,,3089648.0,1.938630408,75.233,90.5302,26.2,,36.0,32.97683716,28.47138941,4.624707997,0.261580634,,,14.9,,25.4
4186,PAN,2002,Panama,88.6,,3149188.0,1.908747327,75.40100000000002,89.667,24.3,,44.0,33.61608887,29.12275195,4.66853939,0.272509773,,,14.5,,24.7
4187,PAN,2003,Panama,,,3209048.0,1.882967812,75.565,89.3196,23.3,,29.0,34.27621841,29.55079377,4.404398799,0.274966527,,,14.1,,24.1
4188,PAN,2004,Panama,,,3269356.0,1.8618703669999999,75.72800000000002,88.9722,23.8,,38.0,33.33345032,28.96410823,4.722220823,0.25666461100000004,,,13.7,,23.5
4189,PAN,2005,Panama,,,3330217.0,1.8444443419999998,75.892,88.6248,22.9,3.541799915,41.0,37.07603073,32.21868575,3.88269946,0.254731146,,,13.4,14.6,22.9
4190,PAN,2006,Panama,,,3391666.0,1.828377907,76.06,88.2774,21.0,,72.0,34.60573578,29.93608713,4.273354262,0.249873798,,,13.0,,22.3
4191,PAN,2007,Panama,,,3453675.0,1.811763539,76.234,87.93,18.3,,105.0,32.18675995,28.12259495,4.68743071,0.24389554300000002,,,12.6,,21.7
4192,PAN,2008,Panama,90.3,,3516204.0,1.7943117119999998,76.414,87.7162,16.3,,106.0,31.88482285,28.23271453,4.650917277,0.237085889,,,12.3,,21.0
4193,PAN,2009,Panama,,,3579215.0,1.776150401,76.6,87.5024,14.7,,102.0,32.06464386,28.48844826,4.743269458,0.230310816,,,11.9,,20.5
4194,PAN,2010,Panama,,,3642687.0,1.757809351,76.792,87.2886,13.2,4.3449451539999995,94.0,31.94967842,28.36363316,4.776559025,0.21938392899999998,,,11.5,13.4,19.9
4195,PAN,2011,Panama,90.0,,3706483.0,1.7361852430000002,76.98899999999998,87.0748,11.8,,98.0,34.16170502,30.40136993,4.322247207,0.21013679,,,11.1,,19.3
4196,PAN,2012,Panama,,,3770624.0,1.715705644,77.188,86.861,10.5,,107.0,39.10876083,34.07471478,3.98324728,0.20261360899999997,,,10.8,,18.7
4197,PAN,2013,Panama,,96.0,3835437.0,1.704287378,77.38600000000002,85.8544,9.8,,99.0,37.36566162,32.31781721,4.142279178,0.18016716,,74.39889000000002,10.5,,18.1
4198,PAN,2014,Panama,,,3901315.0,1.703029701,77.583,84.8478,9.6,,83.0,37.17637253,30.48954606,4.2910180989999995,0.161503384,,,10.1,,17.5
4199,PAN,2015,Panama,,,3968487.0,1.7071237959999999,77.77600000000002,83.8412,9.7,4.701027527,62.0,36.72774124,30.28672934,4.251064733,0.153479191,,,9.8,13.2,16.9
4200,PAN,2016,Panama,92.0,,4037078.0,1.713624922,77.964,82.8346,9.9,,33.0,33.67721558,27.432322499999998,4.750008136,0.143682263,,,9.5,13.0,16.4
4201,PAN,2017,Panama,,,4106771.0,1.7115912,78.149,81.828,10.0,,36.0,39.61513901,33.27006698,4.3857336039999995,0.133553863,,,9.1,,15.9
4202,PAN,2018,Panama,,,4176873.0,1.69258055,78.329,81.0386,,,44.0,,,,,,,8.9,,15.3
4203,PAN,2019,Panama,,,4246439.0,1.651786891,,,,,45.0,,,,,,,8.6,,14.9
4204,PRY,2000,Paraguay,,,5323201.0,2.027708224,70.546,86.9502,12.9,3.3305278460000003,20.0,54.54542160000001,44.32690442,2.324891277,0.736764483,49.36393639,,18.1,21.2,33.7
4205,PRY,2000,Paraguay,,,5323201.0,2.027708224,70.546,86.9502,12.9,3.3305278460000003,20.0,54.54542160000001,44.32690442,2.324891277,0.736764483,49.36393639,,18.1,21.2,33.7
4206,PRY,2000,Paraguay,,,5323201.0,2.027708224,70.546,86.9502,12.9,3.3305278460000003,20.0,54.54542160000001,44.32690442,2.324891277,0.736764483,49.36393639,,18.1,21.2,33.7
4207,PRY,2000,Paraguay,,,5323201.0,2.027708224,70.546,86.9502,12.9,3.3305278460000003,20.0,54.54542160000001,44.32690442,2.324891277,0.736764483,49.36393639,,18.1,21.2,33.7
4208,PRY,2001,Paraguay,,,5428444.0,1.9577722569999998,70.786,85.8606,12.2,,6.0,59.50015259,47.05291986,1.94766596,0.7012464409999999,50.40427422,,17.9,,32.9
4209,PRY,2001,Paraguay,,,5428444.0,1.9577722569999998,70.786,85.8606,12.2,,6.0,59.50015259,47.05291986,1.94766596,0.7012464409999999,50.40427422,,17.9,,32.9
4210,PRY,2001,Paraguay,,,5428444.0,1.9577722569999998,70.786,85.8606,12.2,,6.0,59.50015259,47.05291986,1.94766596,0.7012464409999999,50.40427422,,17.9,,32.9
4211,PRY,2001,Paraguay,,,5428444.0,1.9577722569999998,70.786,85.8606,12.2,,6.0,59.50015259,47.05291986,1.94766596,0.7012464409999999,50.40427422,,17.9,,32.9
4212,PRY,2002,Paraguay,77.4,,5531962.0,1.889000794,71.023,84.771,11.5,,26.0,63.0631218,50.14151335,1.467255969,0.66761728,51.429513899999996,,17.6,,32.2
4213,PRY,2002,Paraguay,77.4,,5531962.0,1.889000794,71.023,84.771,11.5,,26.0,63.0631218,50.14151335,1.467255969,0.66761728,51.429513899999996,,17.6,,32.2
4214,PRY,2002,Paraguay,77.4,,5531962.0,1.889000794,71.023,84.771,11.5,,26.0,63.0631218,50.14151335,1.467255969,0.66761728,51.429513899999996,,17.6,,32.2
4215,PRY,2002,Paraguay,77.4,,5531962.0,1.889000794,71.023,84.771,11.5,,26.0,63.0631218,50.14151335,1.467255969,0.66761728,51.429513899999996,,17.6,,32.2
4216,PRY,2003,Paraguay,,,5632983.0,1.8096597319999999,71.249,83.4868,11.0,,34.0,60.35029221,48.20183814,1.630033925,0.6349155320000001,52.34392359,,17.2,,31.4
4217,PRY,2003,Paraguay,,,5632983.0,1.8096597319999999,71.249,83.4868,11.0,,34.0,60.35029221,48.20183814,1.630033925,0.6349155320000001,52.34392359,,17.2,,31.4
4218,PRY,2003,Paraguay,,,5632983.0,1.8096597319999999,71.249,83.4868,11.0,,34.0,60.35029221,48.20183814,1.630033925,0.6349155320000001,52.34392359,,17.2,,31.4
4219,PRY,2003,Paraguay,,,5632983.0,1.8096597319999999,71.249,83.4868,11.0,,34.0,60.35029221,48.20183814,1.630033925,0.6349155320000001,52.34392359,,17.2,,31.4
4220,PRY,2004,Paraguay,,,5730549.0,1.7172195680000002,71.464,82.2026,11.2,,34.0,60.73028946,49.82666075,1.5977729109999999,0.602663371,53.23183129,76.2,16.9,,30.7
4221,PRY,2004,Paraguay,,,5730549.0,1.7172195680000002,71.464,82.2026,11.2,,34.0,60.73028946,49.82666075,1.5977729109999999,0.602663371,53.23183129,76.2,16.9,,30.7
4222,PRY,2004,Paraguay,,,5730549.0,1.7172195680000002,71.464,82.2026,11.2,,34.0,60.73028946,49.82666075,1.5977729109999999,0.602663371,53.23183129,76.2,16.9,,30.7
4223,PRY,2004,Paraguay,,,5730549.0,1.7172195680000002,71.464,82.2026,11.2,,34.0,60.73028946,49.82666075,1.5977729109999999,0.602663371,53.23183129,76.2,16.9,,30.7
4224,PRY,2005,Paraguay,,,5824096.0,1.619245662,71.667,80.9184,11.9,2.902997208,42.0,60.36935425,50.23401976,1.58578679,0.5708367129999999,54.11214077,,16.6,19.8,30.0
4225,PRY,2005,Paraguay,,,5824096.0,1.619245662,71.667,80.9184,11.9,2.902997208,42.0,60.36935425,50.23401976,1.58578679,0.5708367129999999,54.11214077,,16.6,19.8,30.0
4226,PRY,2005,Paraguay,,,5824096.0,1.619245662,71.667,80.9184,11.9,2.902997208,42.0,60.36935425,50.23401976,1.58578679,0.5708367129999999,54.11214077,,16.6,19.8,30.0
4227,PRY,2005,Paraguay,,,5824096.0,1.619245662,71.667,80.9184,11.9,2.902997208,42.0,60.36935425,50.23401976,1.58578679,0.5708367129999999,54.11214077,,16.6,19.8,30.0
4228,PRY,2006,Paraguay,,,5913209.0,1.518486779,71.862,79.6342,12.4,,103.0,57.74047852,48.68403673,1.7622096459999999,0.5417259010000001,54.98451005,,16.3,,29.2
4229,PRY,2006,Paraguay,,,5913209.0,1.518486779,71.862,79.6342,12.4,,103.0,57.74047852,48.68403673,1.7622096459999999,0.5417259010000001,54.98451005,,16.3,,29.2
4230,PRY,2006,Paraguay,,,5913209.0,1.518486779,71.862,79.6342,12.4,,103.0,57.74047852,48.68403673,1.7622096459999999,0.5417259010000001,54.98451005,,16.3,,29.2
4231,PRY,2006,Paraguay,,,5913209.0,1.518486779,71.862,79.6342,12.4,,103.0,57.74047852,48.68403673,1.7622096459999999,0.5417259010000001,54.98451005,,16.3,,29.2
4232,PRY,2007,Paraguay,,,5998427.0,1.4308606130000001,72.055,78.35,12.6,,99.0,57.92670822,49.44598377,1.7357535659999999,0.516836173,55.84897575,,15.9,,28.4
4233,PRY,2007,Paraguay,,,5998427.0,1.4308606130000001,72.055,78.35,12.6,,99.0,57.92670822,49.44598377,1.7357535659999999,0.516836173,55.84897575,,15.9,,28.4
4234,PRY,2007,Paraguay,,,5998427.0,1.4308606130000001,72.055,78.35,12.6,,99.0,57.92670822,49.44598377,1.7357535659999999,0.516836173,55.84897575,,15.9,,28.4
4235,PRY,2007,Paraguay,,,5998427.0,1.4308606130000001,72.055,78.35,12.6,,99.0,57.92670822,49.44598377,1.7357535659999999,0.516836173,55.84897575,,15.9,,28.4
4236,PRY,2008,Paraguay,,,6081296.0,1.3720562969999999,72.251,77.2654,12.8,,97.0,60.30324173,52.06918716,1.6230890530000002,0.492796976,56.70588684,84.1,15.4,,27.6
4237,PRY,2008,Paraguay,,,6081296.0,1.3720562969999999,72.251,77.2654,12.8,,97.0,60.30324173,52.06918716,1.6230890530000002,0.492796976,56.70588684,84.1,15.4,,27.6
4238,PRY,2008,Paraguay,,,6081296.0,1.3720562969999999,72.251,77.2654,12.8,,97.0,60.30324173,52.06918716,1.6230890530000002,0.492796976,56.70588684,84.1,15.4,,27.6
4239,PRY,2008,Paraguay,,,6081296.0,1.3720562969999999,72.251,77.2654,12.8,,97.0,60.30324173,52.06918716,1.6230890530000002,0.492796976,56.70588684,84.1,15.4,,27.6
4240,PRY,2009,Paraguay,81.8,,6163972.0,1.350354378,72.45,76.1808,12.7,,77.0,51.37717819,44.83948946,2.12308336,0.469831273,57.55494132,,15.0,,26.8
4241,PRY,2009,Paraguay,81.8,,6163972.0,1.350354378,72.45,76.1808,12.7,,77.0,51.37717819,44.83948946,2.12308336,0.469831273,57.55494132,,15.0,,26.8
4242,PRY,2009,Paraguay,81.8,,6163972.0,1.350354378,72.45,76.1808,12.7,,77.0,51.37717819,44.83948946,2.12308336,0.469831273,57.55494132,,15.0,,26.8
4243,PRY,2009,Paraguay,81.8,,6163972.0,1.350354378,72.45,76.1808,12.7,,77.0,51.37717819,44.83948946,2.12308336,0.469831273,57.55494132,,15.0,,26.8
4244,PRY,2010,Paraguay,,,6248020.0,1.354323861,72.653,75.0962,12.2,2.581355476,86.0,52.85863876,45.51231563,2.132862434,0.44805550899999996,58.39617283,,14.6,18.6,26.0
4245,PRY,2010,Paraguay,,,6248020.0,1.354323861,72.653,75.0962,12.2,2.581355476,86.0,52.85863876,45.51231563,2.132862434,0.44805550899999996,58.39617283,,14.6,18.6,26.0
4246,PRY,2010,Paraguay,,,6248020.0,1.354323861,72.653,75.0962,12.2,2.581355476,86.0,52.85863876,45.51231563,2.132862434,0.44805550899999996,58.39617283,,14.6,18.6,26.0
4247,PRY,2010,Paraguay,,,6248020.0,1.354323861,72.653,75.0962,12.2,2.581355476,86.0,52.85863876,45.51231563,2.132862434,0.44805550899999996,58.39617283,,14.6,18.6,26.0
4248,PRY,2011,Paraguay,81.0,76.1,6333976.0,1.3663545480000001,72.86,74.0116,11.9,,91.0,50.30511475,42.33335555,2.464380674,0.42897115,59.22961301,,14.1,,25.2
4249,PRY,2011,Paraguay,81.0,76.1,6333976.0,1.3663545480000001,72.86,74.0116,11.9,,91.0,50.30511475,42.33335555,2.464380674,0.42897115,59.22961301,,14.1,,25.2
4250,PRY,2011,Paraguay,81.0,76.1,6333976.0,1.3663545480000001,72.86,74.0116,11.9,,91.0,50.30511475,42.33335555,2.464380674,0.42897115,59.22961301,,14.1,,25.2
4251,PRY,2011,Paraguay,81.0,76.1,6333976.0,1.3663545480000001,72.86,74.0116,11.9,,91.0,50.30511475,42.33335555,2.464380674,0.42897115,59.22961301,,14.1,,25.2
4252,PRY,2012,Paraguay,,,6421512.0,1.372544496,73.068,72.92699999999998,12.0,,101.0,53.13150787,46.44432068,3.03187333,0.410271685,60.05557149,,13.6,,24.4
4253,PRY,2012,Paraguay,,,6421512.0,1.372544496,73.068,72.92699999999998,12.0,,101.0,53.13150787,46.44432068,3.03187333,0.410271685,60.05557149,,13.6,,24.4
4254,PRY,2012,Paraguay,,,6421512.0,1.372544496,73.068,72.92699999999998,12.0,,101.0,53.13150787,46.44432068,3.03187333,0.410271685,60.05557149,,13.6,,24.4
4255,PRY,2012,Paraguay,,,6421512.0,1.372544496,73.068,72.92699999999998,12.0,,101.0,53.13150787,46.44432068,3.03187333,0.410271685,60.05557149,,13.6,,24.4
4256,PRY,2013,Paraguay,,,6510276.0,1.372824764,73.274,72.4424,12.1,,91.0,55.86896515,47.686734799999996,2.646979317,0.394715339,60.86552312,,13.2,,23.6
4257,PRY,2013,Paraguay,,,6510276.0,1.372824764,73.274,72.4424,12.1,,91.0,55.86896515,47.686734799999996,2.646979317,0.394715339,60.86552312,,13.2,,23.6
4258,PRY,2013,Paraguay,,,6510276.0,1.372824764,73.274,72.4424,12.1,,91.0,55.86896515,47.686734799999996,2.646979317,0.394715339,60.86552312,,13.2,,23.6
4259,PRY,2013,Paraguay,,,6510276.0,1.372824764,73.274,72.4424,12.1,,91.0,55.86896515,47.686734799999996,2.646979317,0.394715339,60.86552312,,13.2,,23.6
4260,PRY,2014,Paraguay,,84.5,6599526.0,1.361597664,73.473,71.9578,11.7,,87.0,51.96235657,44.40698028,3.169649839,0.3811630170000001,61.66554879,,12.8,,22.9
4261,PRY,2014,Paraguay,,84.5,6599526.0,1.361597664,73.473,71.9578,11.7,,87.0,51.96235657,44.40698028,3.169649839,0.3811630170000001,61.66554879,,12.8,,22.9
4262,PRY,2014,Paraguay,,84.5,6599526.0,1.361597664,73.473,71.9578,11.7,,87.0,51.96235657,44.40698028,3.169649839,0.3811630170000001,61.66554879,,12.8,,22.9
4263,PRY,2014,Paraguay,,84.5,6599526.0,1.361597664,73.473,71.9578,11.7,,87.0,51.96235657,44.40698028,3.169649839,0.3811630170000001,61.66554879,,12.8,,22.9
4264,PRY,2015,Paraguay,,,6688746.0,1.342858435,73.66199999999998,71.4732,11.2,2.356666686,88.0,52.83382416,44.19501424,3.160713613,0.36846063700000004,62.45892139,,12.4,17.7,22.2
4265,PRY,2015,Paraguay,,,6688746.0,1.342858435,73.66199999999998,71.4732,11.2,2.356666686,88.0,52.83382416,44.19501424,3.160713613,0.36846063700000004,62.45892139,,12.4,17.7,22.2
4266,PRY,2015,Paraguay,,,6688746.0,1.342858435,73.66199999999998,71.4732,11.2,2.356666686,88.0,52.83382416,44.19501424,3.160713613,0.36846063700000004,62.45892139,,12.4,17.7,22.2
4267,PRY,2015,Paraguay,,,6688746.0,1.342858435,73.66199999999998,71.4732,11.2,2.356666686,88.0,52.83382416,44.19501424,3.160713613,0.36846063700000004,62.45892139,,12.4,17.7,22.2
4268,PRY,2016,Paraguay,88.0,,6777872.0,1.323677576,73.836,70.9886,10.9,,68.0,52.79052734,43.28849614,3.1510595230000003,0.35841034200000005,63.2458988,82.53926,12.0,17.5,21.5
4269,PRY,2016,Paraguay,88.0,,6777872.0,1.323677576,73.836,70.9886,10.9,,68.0,52.79052734,43.28849614,3.1510595230000003,0.35841034200000005,63.2458988,82.53926,12.0,17.5,21.5
4270,PRY,2016,Paraguay,88.0,,6777872.0,1.323677576,73.836,70.9886,10.9,,68.0,52.79052734,43.28849614,3.1510595230000003,0.35841034200000005,63.2458988,82.53926,12.0,17.5,21.5
4271,PRY,2016,Paraguay,88.0,,6777872.0,1.323677576,73.836,70.9886,10.9,,68.0,52.79052734,43.28849614,3.1510595230000003,0.35841034200000005,63.2458988,82.53926,12.0,17.5,21.5
4272,PRY,2017,Paraguay,,69.0,6867062.0,1.307316991,73.992,70.50399999999998,10.7,,77.0,54.24903107,44.17625368,3.0258145180000002,0.35043625,63.89456928,,11.6,,20.8
4273,PRY,2017,Paraguay,,69.0,6867062.0,1.307316991,73.992,70.50399999999998,10.7,,77.0,54.24903107,44.17625368,3.0258145180000002,0.35043625,63.89456928,,11.6,,20.8
4274,PRY,2017,Paraguay,,69.0,6867062.0,1.307316991,73.992,70.50399999999998,10.7,,77.0,54.24903107,44.17625368,3.0258145180000002,0.35043625,63.89456928,,11.6,,20.8
4275,PRY,2017,Paraguay,,69.0,6867062.0,1.307316991,73.992,70.50399999999998,10.7,,77.0,54.24903107,44.17625368,3.0258145180000002,0.35043625,63.89456928,,11.6,,20.8
4276,PRY,2018,Paraguay,,,6956071.0,1.2878445170000001,74.131,70.1824,,,73.0,,,,,,,11.2,,20.1
4277,PRY,2018,Paraguay,,,6956071.0,1.2878445170000001,74.131,70.1824,,,73.0,,,,,,,11.2,,20.1
4278,PRY,2018,Paraguay,,,6956071.0,1.2878445170000001,74.131,70.1824,,,73.0,,,,,,,11.2,,20.1
4279,PRY,2018,Paraguay,,,6956071.0,1.2878445170000001,74.131,70.1824,,,73.0,,,,,,,11.2,,20.1
4280,PRY,2019,Paraguay,,,7044636.0,1.265167271,,,,,84.0,,,,,,,10.9,,19.4
4281,PRY,2019,Paraguay,,,7044636.0,1.265167271,,,,,84.0,,,,,,,10.9,,19.4
4282,PRY,2019,Paraguay,,,7044636.0,1.265167271,,,,,84.0,,,,,,,10.9,,19.4
4283,PRY,2019,Paraguay,,,7044636.0,1.265167271,,,,,84.0,,,,,,,10.9,,19.4
4284,PER,2000,Peru,,,26459944.0,1.452875982,71.111,72.4538,21.8,0.255810611,6948.0,49.38315582,38.65486681,2.28550937,0.440846988,45.06945019,60.6,15.9,15.3,38.5
4285,PER,2000,Peru,,,26459944.0,1.452875982,71.111,72.4538,21.8,0.255810611,6948.0,49.38315582,38.65486681,2.28550937,0.440846988,45.06945019,60.6,15.9,15.3,38.5
4286,PER,2000,Peru,,,26459944.0,1.452875982,71.111,72.4538,21.8,0.255810611,6948.0,49.38315582,38.65486681,2.28550937,0.440846988,45.06945019,60.6,15.9,15.3,38.5
4287,PER,2000,Peru,,,26459944.0,1.452875982,71.111,72.4538,21.8,0.255810611,6948.0,49.38315582,38.65486681,2.28550937,0.440846988,45.06945019,60.6,15.9,15.3,38.5
4288,PER,2000,Peru,,,26459944.0,1.452875982,71.111,72.4538,21.8,0.255810611,6948.0,49.38315582,38.65486681,2.28550937,0.440846988,45.06945019,60.6,15.9,15.3,38.5
4289,PER,2001,Peru,,,26799285.0,1.274316577,71.505,71.9814,21.7,,6500.0,46.91835785,35.85371971,2.6189802209999997,0.411864915,45.44669452,,15.1,,35.6
4290,PER,2001,Peru,,,26799285.0,1.274316577,71.505,71.9814,21.7,,6500.0,46.91835785,35.85371971,2.6189802209999997,0.411864915,45.44669452,,15.1,,35.6
4291,PER,2001,Peru,,,26799285.0,1.274316577,71.505,71.9814,21.7,,6500.0,46.91835785,35.85371971,2.6189802209999997,0.411864915,45.44669452,,15.1,,35.6
4292,PER,2001,Peru,,,26799285.0,1.274316577,71.505,71.9814,21.7,,6500.0,46.91835785,35.85371971,2.6189802209999997,0.411864915,45.44669452,,15.1,,35.6
4293,PER,2001,Peru,,,26799285.0,1.274316577,71.505,71.9814,21.7,,6500.0,46.91835785,35.85371971,2.6189802209999997,0.411864915,45.44669452,,15.1,,35.6
4294,PER,2002,Peru,63.0,,27100968.0,1.119423875,71.882,71.509,22.3,,6431.0,44.78526306,33.46058428,2.841189504,0.38799782899999996,45.82017008,,14.3,,33.0
4295,PER,2002,Peru,63.0,,27100968.0,1.119423875,71.882,71.509,22.3,,6431.0,44.78526306,33.46058428,2.841189504,0.38799782899999996,45.82017008,,14.3,,33.0
4296,PER,2002,Peru,63.0,,27100968.0,1.119423875,71.882,71.509,22.3,,6431.0,44.78526306,33.46058428,2.841189504,0.38799782899999996,45.82017008,,14.3,,33.0
4297,PER,2002,Peru,63.0,,27100968.0,1.119423875,71.882,71.509,22.3,,6431.0,44.78526306,33.46058428,2.841189504,0.38799782899999996,45.82017008,,14.3,,33.0
4298,PER,2002,Peru,63.0,,27100968.0,1.119423875,71.882,71.509,22.3,,6431.0,44.78526306,33.46058428,2.841189504,0.38799782899999996,45.82017008,,14.3,,33.0
4299,PER,2003,Peru,,,27372226.0,0.995940286,72.24,71.5174,22.6,,5578.0,42.26766968,29.14906442,2.82962881,0.369496826,46.19031748,,13.7,,30.6
4300,PER,2003,Peru,,,27372226.0,0.995940286,72.24,71.5174,22.6,,5578.0,42.26766968,29.14906442,2.82962881,0.369496826,46.19031748,,13.7,,30.6
4301,PER,2003,Peru,,,27372226.0,0.995940286,72.24,71.5174,22.6,,5578.0,42.26766968,29.14906442,2.82962881,0.369496826,46.19031748,,13.7,,30.6
4302,PER,2003,Peru,,,27372226.0,0.995940286,72.24,71.5174,22.6,,5578.0,42.26766968,29.14906442,2.82962881,0.369496826,46.19031748,,13.7,,30.6
4303,PER,2003,Peru,,,27372226.0,0.995940286,72.24,71.5174,22.6,,5578.0,42.26766968,29.14906442,2.82962881,0.369496826,46.19031748,,13.7,,30.6
4304,PER,2004,Peru,,,27624213.0,0.916382108,72.581,71.5258,21.6,,4767.0,41.88899994,33.6220026,2.685990557,0.35348179,46.55674347,,13.2,,28.6
4305,PER,2004,Peru,,,27624213.0,0.916382108,72.581,71.5258,21.6,,4767.0,41.88899994,33.6220026,2.685990557,0.35348179,46.55674347,,13.2,,28.6
4306,PER,2004,Peru,,,27624213.0,0.916382108,72.581,71.5258,21.6,,4767.0,41.88899994,33.6220026,2.685990557,0.35348179,46.55674347,,13.2,,28.6
4307,PER,2004,Peru,,,27624213.0,0.916382108,72.581,71.5258,21.6,,4767.0,41.88899994,33.6220026,2.685990557,0.35348179,46.55674347,,13.2,,28.6
4308,PER,2004,Peru,,,27624213.0,0.916382108,72.581,71.5258,21.6,,4767.0,41.88899994,33.6220026,2.685990557,0.35348179,46.55674347,,13.2,,28.6
4309,PER,2005,Peru,,,27866145.0,0.8719840409999999,72.908,71.5342,19.6,0.280839767,4863.0,43.53598404,34.61145163,2.454969846,0.338730694,46.91907598,,12.4,14.0,26.8
4310,PER,2005,Peru,,,27866145.0,0.8719840409999999,72.908,71.5342,19.6,0.280839767,4863.0,43.53598404,34.61145163,2.454969846,0.338730694,46.91907598,,12.4,14.0,26.8
4311,PER,2005,Peru,,,27866145.0,0.8719840409999999,72.908,71.5342,19.6,0.280839767,4863.0,43.53598404,34.61145163,2.454969846,0.338730694,46.91907598,,12.4,14.0,26.8
